monthly_income,spending_behaviour,monthly_expenses,savings_goal,savings_monthly,total_savings_installment
26244477.56,moderate,18033876.02,25232870.81,5248895.512,5
4138414.53,frugal,1478196.207,31647505.62,827682.906,38
24226454.18,frugal,7464694.864,17045720.96,4845290.836,4
15158493.44,moderate,9410606.488,31240038.94,3031698.688,10
19754490.53,moderate,12414860.41,6874975.53,3950898.106,2
14234823.35,moderate,8172337.881,38948733.85,2846964.67,14
7841332.11,moderate,3996007.737,26765639.76,1568266.422,17
21977755.97,wasteful,20176524,37186237.01,4395551.194,8
19194634.96,wasteful,17276487.38,32742350.65,3838926.992,9
20280048.38,moderate,13208281.71,24168933.7,4056009.676,6
5090729.03,moderate,3521057.104,5268668.13,1018145.806,5
5349629.05,moderate,3305720.172,31509552.05,1069925.81,29
22216859.87,frugal,6710779.64,39329993.95,4443371.974,9
27968155.07,moderate,18915691.31,14421761.3,5593631.014,3
19985842.06,moderate,13544525.1,5498676.15,3997168.412,1
25728008.41,frugal,7884504.834,30135157.6,5145601.682,6
5396414.5,frugal,2019616.93,19868819.84,1079282.9,18
20941588.3,frugal,8222021.485,22831820.42,4188317.66,5
8290712.93,wasteful,7704337.648,11238464.02,1658142.586,7
11031930.03,frugal,4094018.518,3471608.2,2206386.006,2
16023001.35,wasteful,15740175.36,17994419.19,3204600.27,6
13600941.49,moderate,7432375.086,31324266.69,2720188.298,12
1002343.15,wasteful,831348.4996,17523462.61,200468.63,87
15341250,wasteful,14593436.58,27814185.15,3068250,9
5751480.13,frugal,2117856.873,19688300.87,1150296.026,17
26204260.58,moderate,17962096.96,24659543.95,5240852.116,5
25738034.75,wasteful,23641466.04,35299464.45,5147606.95,7
17439963.84,frugal,5705370.806,14017996.02,3487992.768,4
2506702.59,frugal,905353.4231,10573563.99,501340.518,21
22874694.53,moderate,14120020.68,24524652.19,4574938.906,5
10803905.99,wasteful,8877258.808,4492983.64,2160781.198,2
21472083.78,frugal,7190647.76,38165321.77,4294416.756,9
7063795.47,wasteful,6678289.317,5223722.8,1412759.094,4
19964077.89,wasteful,16260493.36,39425036.58,3992815.578,10
15814542.36,moderate,10684202.11,34532071.55,3162908.472,11
10292039.6,moderate,6814284.708,20200534.69,2058407.92,10
22904830.27,wasteful,21077747.15,39762468.08,4580966.054,9
21328838.96,frugal,6989619.667,10550693.38,4265767.792,2
16980538.44,wasteful,16252944.68,7687622.83,3396107.688,2
26419968.49,moderate,15829598.77,34845815.92,5283993.698,7
27084491.5,wasteful,25922429.22,18498592.07,5416898.3,3
10328896.28,moderate,5496274.203,19092099.85,2065779.256,9
27739796.63,wasteful,25254507.46,17519982.7,5547959.326,3
11083871.39,moderate,6613874.497,38332303.14,2216774.278,17
13616357.61,wasteful,12683883.56,17897673.32,2723271.522,7
5286208.47,frugal,2028046.532,20196193.39,1057241.694,19
1932948.81,wasteful,1900231.184,36191602.99,386589.762,94
25292604.99,frugal,9456570.678,12768911.68,5058520.998,3
7483689.21,wasteful,6267806.397,21454318.23,1496737.842,14
20655810.56,frugal,7885682.946,5345083.19,4131162.112,1
16397619.78,frugal,6131035.065,28791130.63,3279523.956,9
4229284.77,wasteful,4189250.6,28111750.17,845856.954,33
3681463.74,frugal,1287134.892,30790237.28,736292.748,42
27111314.25,wasteful,27014526.46,37810718.58,5422262.85,7
9417910.9,moderate,6178688.452,24780469.45,1883582.18,13
27203896.41,wasteful,22508510.03,11418487.07,5440779.282,2
22718810.22,wasteful,21690531.07,24702754.53,4543762.044,5
23436443.91,moderate,15993239.67,32284014.61,4687288.782,7
10737857.21,wasteful,9939579.624,9581454.33,2147571.442,4
9773181.34,moderate,6638828.848,26993898.45,1954636.268,14
14931082.34,moderate,9598953.068,29049247.03,2986216.468,10
25510869.48,moderate,12800966.96,19367626.96,5102173.896,4
21409767.18,frugal,6980704.142,35864507.09,4281953.436,8
25634329.25,moderate,13443180.24,19337102.53,5126865.85,4
23027272.85,moderate,12621375.77,21376528.57,4605454.57,5
22148232.3,frugal,7498068.075,30567839.52,4429646.46,7
21096465.26,moderate,11056407.5,32758295.99,4219293.052,8
2219175.07,frugal,740674.93,28251036.49,443835.014,64
25804330.21,frugal,10262820.71,26441727.12,5160866.042,5
11947529.49,moderate,7796742.823,25448708.42,2389505.898,11
23917073.22,wasteful,22605950.45,5815448.72,4783414.644,1
3003323.25,wasteful,2686854.992,33331677.26,600664.65,55
6896219.03,wasteful,6400116.737,7378352.61,1379243.806,5
22006864.14,moderate,12075527.41,20942098.06,4401372.828,5
17503259.8,frugal,6947897.502,22089686.07,3500651.96,6
11592112.96,frugal,3949262.973,24289428.77,2318422.592,10
22530704.03,moderate,13268192.49,33302279.15,4506140.806,7
13984112.95,wasteful,12428181.46,34824594.15,2796822.59,12
25330339.75,wasteful,21207105.74,16808193.09,5066067.95,3
6406607.23,wasteful,5367693.64,26261805.23,1281321.446,20
27561696.27,frugal,8679837.027,38238411.14,5512339.254,7
12973722.85,frugal,5148180.216,7776200.02,2594744.57,3
14115482.34,wasteful,12805803.62,10844968.92,2823096.468,4
7181466.25,frugal,2536954.091,32086611.22,1436293.25,22
12640901.51,wasteful,10373595.52,37987168.91,2528180.302,15
25473827.06,frugal,8911006.142,24670118.27,5094765.412,5
26651669.84,wasteful,26212652.78,22488439.59,5330333.968,4
1679420.48,frugal,549942.3126,7638716.86,335884.096,23
20634034.35,frugal,6892272.675,9132978.23,4126806.87,2
13420275.25,moderate,9268120.797,11306092.09,2684055.05,4
3721494.02,frugal,1301861.883,9628773.92,744298.804,13
12048610.04,moderate,7144154.308,12232705.91,2409722.008,5
6128148.58,wasteful,5868218.898,38543026.21,1225629.716,31
21511082.97,moderate,14109379.92,27935355.95,4302216.594,6
8770651.29,wasteful,7597701.82,15229892.97,1754130.258,9
15237134.21,frugal,5188945.021,7465751.56,3047426.842,2
23523830.01,moderate,15461069.35,35422869.77,4704766.002,8
24465033.82,frugal,9753404.689,13632948.34,4893006.764,3
9112775.74,frugal,3007386.635,22134704.56,1822555.148,12
15031407.82,frugal,4929193.451,25718524.92,3006281.564,9
17119446.15,moderate,9639850.389,17197555.84,3423889.23,5
21966749.2,wasteful,18764673.67,32752989.01,4393349.84,7
14226164.29,wasteful,12725889.06,15850323.17,2845232.858,6
27416846.32,wasteful,27249012.72,4682197.35,5483369.264,1
21018168.67,frugal,7753666.606,28561429.28,4203633.734,7
12976307.16,frugal,4216876.515,26443802.25,2595261.432,10
14180922.6,frugal,5355601.028,17623188.36,2836184.52,6
7520972.26,frugal,2347548.185,15894111.66,1504194.452,11
15934095.84,moderate,8932152.022,13834639.21,3186819.168,4
18434516.62,moderate,12804124.95,8640515.92,3686903.324,2
13419965.81,frugal,4953987.611,3701230.81,2683993.162,1
2405550.33,wasteful,2217935.96,38248115.05,481110.066,79
23172300.99,frugal,8933550.863,14171550.81,4634460.198,3
23481035.65,frugal,7244129.574,3369021.12,4696207.13,1
11413580.05,frugal,3875361.046,25793419.68,2282716.01,11
15645865.17,frugal,4876880.621,33726756.33,3129173.034,11
21826472.26,frugal,8318068.323,3458947.72,4365294.452,1
9196733.01,moderate,5786911.599,15863522.44,1839346.602,9
24152529.36,frugal,9604640.284,4225504.7,4830505.872,1
6175005.79,frugal,2430509.67,26274143.07,1235001.158,21
13634393.31,moderate,6909423.526,18691174.69,2726878.662,7
13608901.76,moderate,7895709.153,22486158.45,2721780.352,8
26359515.86,moderate,18281762.9,18796408.66,5271903.172,4
21250818.27,wasteful,17283997.06,8125876.82,4250163.654,2
4352717.31,frugal,1478370.391,19736180.38,870543.462,23
1354717.25,frugal,508705.7572,13499021.49,270943.45,50
14836446.47,wasteful,13206569.38,13100303.55,2967289.294,4
27544602.22,frugal,10445600.91,10499077.48,5508920.444,2
20777168.25,wasteful,16852773.48,22254432.04,4155433.65,5
5549152.48,frugal,2034075.574,27045182.25,1109830.496,24
9052755.16,frugal,3321815.404,19399764.12,1810551.032,11
21282209.98,wasteful,20955544.61,31900767.05,4256441.996,7
18746898.96,moderate,9930460.988,12810531.58,3749379.792,3
2377135.28,moderate,1660328.064,38882930.38,475427.056,82
20237501.48,wasteful,16515741.99,38253015.4,4047500.296,9
22981593.69,moderate,12231834.91,17388337.1,4596318.738,4
13461376.21,moderate,7304954.251,28331768.69,2692275.242,11
11867505.26,frugal,3929317.045,27405398.85,2373501.052,12
18405729.28,frugal,6077233.705,17533879.57,3681145.856,5
12714242.44,wasteful,11802189.07,22641240.81,2542848.488,9
1821134,wasteful,1697572.586,14714079.33,364226.8,40
24610646.45,frugal,9474837.089,23346836.32,4922129.29,5
26510127.84,moderate,17528666.52,6497606.37,5302025.568,1
2252991.15,moderate,1453190.629,16588789.66,450598.23,37
1397790.08,frugal,453675.0936,8201349.44,279558.016,29
16753179.48,frugal,6461475.313,22728594.6,3350635.896,7
13692156.67,frugal,4537116.199,25178179.06,2738431.334,9
22948623.57,wasteful,20748712.78,7043110.4,4589724.714,2
14909204.33,frugal,5082852.433,20310394.1,2981840.866,7
23855720.64,wasteful,19399302.15,29071621.27,4771144.128,6
21237234.62,frugal,7672630.911,27682350.84,4247446.924,7
4383773.58,moderate,2225023.226,5392862.01,876754.716,6
12445651.98,moderate,6870693.789,39774369.64,2489130.396,16
9955648.61,frugal,3616861.7,9639934.13,1991129.722,5
8009216.85,wasteful,7225624.223,27445636.63,1601843.37,17
19916453.25,moderate,13149714.77,22884108.5,3983290.65,6
22838738.38,frugal,7593861.589,23657149.58,4567747.676,5
2463789.61,frugal,959916.4395,15491927.72,492757.922,31
22855485.73,moderate,12598099.98,25338214.59,4571097.146,6
2722276,frugal,889790.8661,37326962.38,544455.2,69
17042556.84,moderate,9825283.832,32965752.91,3408511.368,10
8000477.55,wasteful,7872210.304,5347280.38,1600095.51,3
5719635.99,frugal,1904932.853,31980655.94,1143927.198,28
7180387.96,moderate,4269940.112,32521492.37,1436077.592,23
15385209.01,moderate,9964817.3,39403685.75,3077041.802,13
24247453.38,wasteful,19833870.63,13803598.8,4849490.676,3
13974532.07,moderate,9590920.368,23595732.39,2794906.414,8
19649182.39,wasteful,18574249.51,26478096.54,3929836.478,7
22974848.07,wasteful,21539389.5,22362650.78,4594969.614,5
8937158.51,wasteful,7368066.384,35455488.73,1787431.702,20
26947331.7,frugal,8779012.871,30132311.33,5389466.34,6
23576347.33,wasteful,19085063.77,8295028.92,4715269.466,2
24357565.2,frugal,7482384.494,25131124.88,4871513.04,5
23573795.75,frugal,9284243.225,14614972,4714759.15,3
3163814.06,frugal,1138970.253,23998460.53,632762.812,38
5600984.52,frugal,1886224.346,35712579.14,1120196.904,32
2076909.74,frugal,711346.7353,31999191.57,415381.948,77
21635504.55,wasteful,17879555.53,35942958.04,4327100.91,8
26397754.29,frugal,9930255.53,29737292.08,5279550.858,6
27383519.13,wasteful,22501952.75,23367510.35,5476703.826,4
1114342.31,moderate,704357.0669,16612183.49,222868.462,75
18162028.59,wasteful,14687429.98,28171977.19,3632405.718,8
5713145.46,moderate,2902295.558,35271956.91,1142629.092,31
13921652.86,frugal,4385250.638,24275326.01,2784330.572,9
10787907.67,frugal,4104227.789,15600205.47,2157581.534,7
24713503.19,frugal,7909563.637,21505221.32,4942700.638,4
2976901.78,moderate,1919331.837,32225877.83,595380.356,54
11476060.91,frugal,4541353.679,33155075.82,2295212.182,14
11018307.49,moderate,6008571.904,27190180.71,2203661.498,12
5775827.32,wasteful,5352166.48,39706095.16,1155165.464,34
2696591.46,frugal,866113.2006,29424759.87,539318.292,55
18244073.65,frugal,5521604.429,16947276.44,3648814.73,5
4463885.52,wasteful,4076579.39,17352821.92,892777.104,19
18166646.69,frugal,5919395.977,7879977.4,3633329.338,2
17043079.06,frugal,5816613.475,6576034.63,3408615.812,2
11473496.4,frugal,4068606.645,36939624.63,2294699.28,16
17296169.74,moderate,11083125.86,29622851.2,3459233.948,9
14598105.82,moderate,9318622.466,15018665.52,2919621.164,5
18637038.85,frugal,6391707.31,30182463.51,3727407.77,8
11756419.33,frugal,3851631.059,30459614.69,2351283.866,13
8078421.37,moderate,4650855.357,13659677.27,1615684.274,8
23267618.5,wasteful,20417735.03,27879433.15,4653523.7,6
8733180.17,frugal,2909286.66,9923788.75,1746636.034,6
18690508.53,frugal,6202248.967,16152351.99,3738101.706,4
14010809.34,wasteful,13572443.96,22429010.09,2802161.868,8
9312445.95,moderate,5192888.957,12976416.91,1862489.19,7
2169368.6,moderate,1432836.796,25184290.13,433873.72,58
17628808.22,wasteful,17120114.6,39283235.87,3525761.644,11
15404792.41,wasteful,13010808.79,36251757.38,3080958.482,12
16853453.31,wasteful,15898444.19,13350265.34,3370690.662,4
5023153.73,wasteful,4191333.586,37016106.53,1004630.746,37
10906647.54,frugal,4113442.001,11726833.39,2181329.508,5
20424123.67,frugal,7626269.872,26889347.22,4084824.734,7
18010705.92,wasteful,16335403.49,37478950.44,3602141.184,10
17617447.92,moderate,11033819.12,38257386.74,3523489.584,11
3439427.28,moderate,2361919.882,16850153.2,687885.456,24
9965012.03,frugal,3454993.814,38906775.81,1993002.406,20
22982796.08,wasteful,22482216.85,28821717.19,4596559.216,6
22961351.71,wasteful,21712498.03,14588016.45,4592270.342,3
3844122.73,wasteful,3177200.444,15996851.72,768824.546,21
11027240.05,wasteful,10191839.59,4625153.63,2205448.01,2
17567393.91,wasteful,14785226.43,7426882.68,3513478.782,2
19594347.5,frugal,6454963.908,37858637.81,3918869.5,10
6859542.82,frugal,2664478.369,38024578.63,1371908.564,28
17753207.26,wasteful,14829116.21,12468505.73,3550641.452,4
24036615.14,moderate,14179063.7,28757013.05,4807323.028,6
16745152.23,moderate,9131315.719,8465243.68,3349030.446,3
16487541.06,wasteful,14808779.03,33197683.52,3297508.212,10
15073508.91,frugal,4841660.68,26990351.19,3014701.782,9
3632725.63,moderate,2044162.883,33919069.28,726545.126,47
17371644.93,wasteful,14061519.06,15870517.77,3474328.986,5
17036190.52,frugal,6391131.402,12787466.59,3407238.104,4
2981559.97,wasteful,2802205.519,5751579.78,596311.994,10
1646187.67,moderate,1022456.608,31554909.15,329237.534,96
8724357.58,wasteful,7754054.894,25208194.28,1744871.516,14
23238127.13,moderate,12676353.75,36337816.67,4647625.426,8
2577705.65,frugal,931279.2426,21971559.39,515541.13,43
22945194.26,frugal,8553133.677,37849726.77,4589038.852,8
7586393.13,moderate,4436907.43,20869818.88,1517278.626,14
25819912.82,wasteful,25365606.14,6147681.19,5163982.564,1
8325086.64,moderate,4582438.096,33120409.89,1665017.328,20
21394233.63,moderate,11146283.48,21290242.61,4278846.726,5
11833562.12,frugal,4490744.637,16359384.61,2366712.424,7
10098283.28,frugal,3397489.545,25590193.8,2019656.656,13
23390052.08,frugal,7175784.624,38649458.53,4678010.416,8
4040541.2,wasteful,3902367.136,29447370.15,808108.24,36
27595820.13,frugal,9129865.568,22536930.1,5519164.026,4
7160264.17,wasteful,6838862.923,35933595.98,1432052.834,25
22711847.3,wasteful,19511537.21,6576691.08,4542369.46,1
3025904.94,frugal,1154597.549,38698720.32,605180.988,64
1782633.28,wasteful,1430091.464,15417171.65,356526.656,43
18935352.73,wasteful,18376502.98,37979607.15,3787070.546,10
18459411.74,frugal,7021559.849,6314051.46,3691882.348,2
5992792.19,frugal,1822554.228,23021638.31,1198558.438,19
19265094.84,wasteful,18783911.61,7659624.23,3853018.968,2
24232575.59,moderate,14767974.65,20556620.63,4846515.118,4
24874420.41,frugal,9768029.547,21460425.72,4974884.082,4
16735565.38,frugal,6125231.259,24008776.88,3347113.076,7
16016393.1,frugal,6091816.805,28800080.12,3203278.62,9
19632720.45,moderate,13161510.7,17827723.36,3926544.09,5
7177085.26,frugal,2480218.323,19554683.31,1435417.052,14
7137924.2,wasteful,6574174.307,26740496.72,1427584.84,19
11170506.65,moderate,5686574.276,27444879.11,2234101.33,12
25662020.7,moderate,16163378.73,6441925.49,5132404.14,1
20965679.16,moderate,10901549.29,8453772.5,4193135.832,2
25276685.63,wasteful,21283590.5,13338710.31,5055337.126,3
5057083.65,frugal,1598672.152,24158235.41,1011416.73,24
15402717.72,wasteful,15027230.57,35987069.72,3080543.544,12
7370889.17,frugal,2881938.415,37540929,1474177.834,25
27267980.26,wasteful,24701861.84,35200174.21,5453596.052,6
4173985.47,moderate,2301755.165,26838494.54,834797.094,32
26773233.93,wasteful,22960573.76,9226197.39,5354646.786,2
24237507.96,wasteful,21252319.41,15961448.08,4847501.592,3
23314232.61,frugal,7968962.053,3863683.31,4662846.522,1
16011562.9,moderate,10097645.01,27455807.7,3202312.58,9
26301805.19,frugal,10507034.32,11078654.55,5260361.038,2
4229554.22,moderate,2919234.227,25697642.93,845910.844,30
24707273.87,frugal,8206847.379,9212448.13,4941454.774,2
27778289.85,moderate,17486179.4,20136977.97,5555657.97,4
9909798.87,moderate,6702689.771,28076934.68,1981959.774,14
14531148.21,wasteful,12053767.68,19484400.94,2906229.642,7
18089845.49,wasteful,16679335.35,31119694.15,3617969.098,9
3099800.26,wasteful,2737659.999,39169748.99,619960.052,63
5765723.15,wasteful,4763124.292,36743783.81,1153144.63,32
3658375.83,frugal,1379054.134,31174939.36,731675.166,43
7574999.49,wasteful,7289062.918,35280453.78,1514999.898,23
9602283.5,wasteful,9171069.969,26534711.35,1920456.7,14
11299326.85,moderate,6676141.451,14648796.5,2259865.37,6
1052625.55,frugal,416080.0435,20439519.64,210525.11,97
19410596.25,frugal,6874848.783,36715754.7,3882119.25,9
13297132.38,frugal,4389978.233,38228604.04,2659426.476,14
14368378.26,wasteful,12827398.22,32770879.58,2873675.652,11
23804193.73,moderate,12327008.76,11717236.75,4760838.746,2
12511162.05,moderate,8493729.279,25204786.68,2502232.41,10
19538818.86,frugal,6201847.652,24833164.52,3907763.772,6
18768943.55,wasteful,16626753.33,19133045.77,3753788.71,5
21516783.67,frugal,6788397.12,30296995.54,4303356.734,7
4453684.98,frugal,1676369.261,14798689.06,890736.996,17
7237483.89,moderate,4119283.331,28970981.24,1447496.778,20
13357033.49,frugal,5098854.087,15339445.27,2671406.698,6
8743482.52,frugal,2687259.151,37257006.29,1748696.504,21
1083557.65,wasteful,952667.1025,31837609.27,216711.53,147
13905940.87,wasteful,12008492.76,22261064.41,2781188.174,8
7400686.39,moderate,3834108.121,22745297.32,1480137.278,15
23651624.89,moderate,16076452.71,34324389.14,4730324.978,7
23049734.26,moderate,12179270.14,35482401.38,4609946.852,8
16713053.52,wasteful,14657581.64,39786421.12,3342610.704,12
